,year,title,genre,avg_vote,movie_rating,duration,watchability
357,2005,Lonesome Jim,"Comedy, Drama",6.6,good,91,really long movie
358,2005,The Long Weekend,Comedy,5.2,okay,85,avg length movie
359,2005,Miss Congeniality 2: Armed & Fabulous,"Action, Comedy, Crime",5.1,okay,115,really long movie
360,2005,Boo,Horror,4.2,okay,94,really long movie
361,2005,Crash Landing,"Action, Crime, Drama",3.7,okay,88,avg length movie
362,2005,Fainaru fantajî sebun adobento chirudoren,"Animation, Action, Adventu",7.2,good,101,really long movie
363,2006,Glory Road,"Biography, Drama, Sport",7.2,good,118,really long movie
364,2005,The Godfather of Green Bay,Comedy,5.6,okay,90,no data
365,2006,Monster House,"Animation, Adventure, Come",6.6,good,91,really long movie
366,2005,My Big Fat Independent Movie,Comedy,3.2,okay,80,avg length movie
367,2005,Le parfum de la dame en noir,"Comedy, Crime",5.7,okay,115,really long movie
368,2006,Red Riding Hood,"Adventure, Family, Musical",3.4,okay,82,avg length movie
369,2005,The Legend of Zorro,"Action, Adventure, Romance",5.9,okay,129,really long movie
370,2005,Duck,Drama,6.0,okay,96,really long movie
371,2005,Inside Out,"Drama, Mystery, Thriller",5.4,okay,90,no data
372,2005,Hitch,"Comedy, Romance",6.6,good,118,really long movie
373,2005,Love for Rent,"Comedy, Romance",7.0,good,96,really long movie
374,2006,Renaissance,"Animation, Action, Sci-Fi",6.7,good,105,really long movie
375,2005,The River King,"Drama, Mystery, Thriller",5.8,okay,99,really long movie
376,2005,Store planer!,Comedy,5.4,okay,96,really long movie
377,2005,The Vault,Action,1.9,bad,87,avg length movie
378,2005,Aurora Borealis,"Drama, Romance",6.7,good,110,really long movie
379,2005,Batalla en el cielo,"Crime, Drama",5.6,okay,98,really long movie
380,2005,Bee Season,"Drama, Family",5.5,okay,104,really long movie
381,2005,Cold and Dark,"Crime, Horror, Thriller",4.0,okay,94,really long movie
382,2005,The Constant Gardener,"Drama, Mystery, Romance",7.4,good,129,really long movie
383,2005,The Iris Effect,"Mystery, Thriller, Drama",3.2,okay,90,no data
384,2005,Prime,"Comedy, Drama, Romance",6.2,good,105,really long movie
385,2005,The Roost,"Horror, Thriller",4.9,okay,80,avg length movie
386,2006,Idiocracy,"Adventure, Comedy, Sci-Fi",6.6,good,84,avg length movie
387,2006,The Black Dahlia,"Crime, Drama, Mystery",5.6,okay,121,really long movie
388,2005,Caché,"Drama, Mystery, Thriller",7.3,good,117,really long movie
389,2005,In Her Shoes,"Comedy, Drama, Romance",6.4,good,130,really long movie
390,2005,King's Ransom,"Comedy, Crime",4.3,okay,95,really long movie
391,2005,The L.A. Riot Spectacular,Comedy,4.9,okay,80,avg length movie
392,2005,Loverboy,"Drama, Romance",5.4,okay,84,avg length movie
393,2005,My Big Phat Hip Hop Family,Comedy,1.6,bad,108,really long movie
394,2006,My First Wedding,"Comedy, Romance",4.9,okay,94,really long movie
395,2005,Paha maa,Drama,7.4,good,130,really long movie
396,2005,River Queen,"Action, Adventure, Drama",6.0,okay,114,really long movie
397,2005,Transporter 2,"Action, Thriller",6.3,good,87,avg length movie
398,2005,Beauty Shop,Comedy,5.5,okay,105,really long movie
399,2005,"Va, vis et deviens",Drama,7.9,good,140,really long movie
400,2005,Anklaget,Drama,7.0,good,103,really long movie
401,2006,Treasure Island Kids: The Battle of Treasure Island,"Adventure, Family",4.4,okay,101,really long movie
402,2005,Brokeback Mountain,"Drama, Romance",7.7,good,134,really long movie
403,2005,The Circle,"Drama, Mystery, Thriller",5.6,okay,103,really long movie
404,2005,The Girl from Monday,"Action, Comedy, Sci-Fi",5.2,okay,84,avg length movie
405,2005,The Greatest Game Ever Played,"Biography, Drama, History",7.4,good,120,really long movie
406,2005,Johnny Slade's Greatest Hits,"Comedy, Crime, Music",6.0,okay,88,avg length movie
407,2006,Sea of Fear,Horror,2.6,bad,90,no data
408,2005,O Signo do Caos,Drama,6.7,good,80,avg length movie
409,2006,The West Wittering Affair,Comedy,4.0,okay,92,really long movie
410,2006,Zwartboek,"Drama, Thriller, War",7.7,good,145,really long movie
411,2005,Budjenje iz mrtvih,Drama,6.5,good,134,really long movie
412,2006,Click,"Comedy, Drama, Fantasy",6.4,good,107,really long movie
413,2005,Deck Dogz,"Action, Adventure, Drama",4.9,okay,90,no data
414,2005,Edison,"Action, Crime, Drama",5.3,okay,99,really long movie
415,2006,Matti,"Biography, Comedy, Drama",5.9,okay,135,really long movie
416,2006,Swarm of the Snakehead,"Comedy, Horror, Sci-Fi",3.5,okay,95,really long movie
417,2005,Waqt: The Race Against Time,"Comedy, Drama, Family",6.8,good,153,really long movie
418,2006,I Want Someone to Eat Cheese With,"Comedy, Romance",6.1,good,80,avg length movie
419,2005,A Lot Like Love,"Comedy, Drama, Romance",6.6,good,107,really long movie
420,2005,A Perfect Fit,"Crime, Drama, Romance",5.2,okay,85,avg length movie
421,2006,Le temps des porte-plumes,Drama,6.1,good,94,really long movie
422,2005,Three Dollars,Drama,6.2,good,118,really long movie
423,2005,Adam and Eve,"Comedy, Drama, Romance",4.5,okay,91,really long movie
424,2005,Confess,"Thriller, Drama",5.0,okay,89,avg length movie
425,2005,Mozart and the Whale,"Comedy, Drama, Romance",6.9,good,94,really long movie
426,2006,Valley of Flowers,"Adventure, Drama, Romance",7.0,good,155,really long movie
427,2005,When Do We Eat?,Comedy,5.9,okay,86,avg length movie
428,2005,Brick,"Action, Crime, Drama",7.3,good,110,really long movie
429,2005,Coach Carter,"Biography, Drama, Sport",7.3,good,136,really long movie
430,2006,Forget About It,"Comedy, Drama",4.5,okay,88,avg length movie
431,2006,Het woeden der gehele wereld,Thriller,4.5,okay,115,really long movie
432,2005,Leef!,Drama,6.9,good,110,really long movie
433,2005,The Nickel Children,Drama,5.5,okay,95,really long movie
434,2006,The Other Side,"Action, Thriller",5.2,okay,92,really long movie
435,2005,Reeker,"Horror, Mystery, Thriller",5.2,okay,90,no data
436,2005,Santa's Slay,"Comedy, Fantasy, Horror",5.3,okay,78,avg length movie
437,2006,The Shaggy Dog,"Comedy, Family, Fantasy",4.4,okay,98,really long movie
438,2006,Sportman van de Eeuw,"Comedy, Drama, Romance",6.8,good,100,really long movie
439,2005,The Third Wish,"Romance, Comedy",4.3,okay,93,really long movie
440,2006,Alatriste,"Adventure, Drama, History",6.1,good,145,really long movie
441,2005,The Producers,"Comedy, Musical",6.3,good,134,really long movie
442,2005,3 Needles,Drama,6.4,good,127,really long movie
443,2005,Bab'Aziz,Drama,7.6,good,96,really long movie
444,2005,Bye Bye Blackbird,Drama,5.8,okay,99,really long movie
445,2006,Catch and Release,"Comedy, Drama, Romance",6.0,okay,124,really long movie
446,2005,Forty Shades of Blue,"Drama, Music, Romance",6.2,good,108,really long movie
447,2005,Le courage d'aimer,"Comedy, Drama",5.8,okay,103,really long movie
448,2005,States of Grace,Drama,6.8,good,128,really long movie
449,2005,The Devil's Rejects,Horror,6.8,good,107,really long movie
450,2005,House of 9,"Drama, Horror, Mystery",5.5,okay,86,avg length movie
451,2005,The Pacifier,"Action, Comedy, Drama",5.6,okay,95,really long movie
452,2005,Truce,"Drama, Western",5.9,okay,106,really long movie
453,2005,North Country,Drama,7.3,good,126,really long movie
454,2006,The Ugly Duckling and Me!,"Animation, Adventure, Come",5.4,okay,89,avg length movie
455,2005,Pit Fighter,Action,4.5,okay,83,avg length movie
456,2005,Maman Last Call,"Drama, Comedy",6.1,good,96,really long movie
457,2006,Perfume: The Story of a Murderer,"Crime, Drama",7.5,good,147,really long movie
458,2005,Wedding Crashers,"Comedy, Romance",6.9,good,119,really long movie
459,2005,Willenbrock,"Drama, Crime",6.8,good,105,really long movie
460,2006,Egyetleneim,"Comedy, Drama, Romance",5.8,okay,76,avg length movie
461,2005,FAQs,Drama,5.8,okay,95,really long movie
462,2005,Ice Princess,"Comedy, Drama, Family",6.0,okay,98,really long movie
463,2005,The King,"Drama, Thriller",6.7,good,105,really long movie
464,2005,Kisna: The Warrior Poet,"Drama, History, Musical",4.5,okay,170,really long movie
465,2005,Nanny McPhee,"Comedy, Family, Fantasy",6.5,good,97,really long movie
466,2005,Shadowboxer,"Action, Crime, Drama",5.5,okay,93,really long movie
467,2005,House of Wax,Horror,5.3,okay,108,really long movie
468,2006,Just My Luck,"Comedy, Fantasy, Romance",5.4,okay,103,really long movie
469,2005,The Skeleton Key,"Drama, Horror, Mystery",6.5,good,104,really long movie
470,2005,Smile,"Adventure, Drama",6.3,good,107,really long movie
471,2006,Dirty Work,Thriller,5.3,okay,97,really long movie
472,2006,Eight Below,"Adventure, Drama, Family",7.3,good,120,really long movie
473,2005,Drop Dead Sexy,"Comedy, Crime",5.0,okay,83,avg length movie
474,2005,Game Over,"Action, Drama",2.8,bad,90,no data
475,2005,Man to Man,Drama,6.5,good,122,really long movie
476,2005,Memoirs of a Geisha,"Drama, Romance",7.4,good,145,really long movie
477,2006,My Bollywood Bride,"Comedy, Drama, Romance",4.7,okay,95,really long movie
478,2005,Obaba,Drama,6.5,good,100,really long movie
479,2005,"Travaux, on sait quand ça commence...",Comedy,5.2,okay,95,really long movie
480,2005,Zemanovaload,Comedy,6.0,okay,90,no data
481,2005,A fény ösvényei,Drama,6.9,good,90,no data
482,2005,Derailed,"Crime, Drama, Thriller",6.6,good,108,really long movie
483,2005,Devil's Highway,Thriller,3.5,okay,91,really long movie
484,2005,Down in the Valley,"Drama, Romance, Thriller",6.4,good,108,really long movie
485,2006,The Last Drop,"Action, Adventure, Crime",4.5,okay,103,really long movie
486,2005,Throttle,"Action, Thriller",5.1,okay,86,avg length movie
487,2005,The Longest Yard,"Comedy, Crime, Sport",6.4,good,113,really long movie
488,2005,Special Ed,Drama,6.7,good,108,really long movie
489,2005,Rumor Has It...,"Comedy, Drama, Romance",5.5,okay,97,really long movie
490,2005,Vampires: The Turning,"Action, Horror, Thriller",3.5,okay,84,avg length movie
491,2005,Nordeste,Drama,6.6,good,104,really long movie
492,2005,Assault on Precinct 13,"Action, Crime, Drama",6.3,good,109,really long movie
493,2006,Cattle Call,Comedy,3.7,okay,83,avg length movie
494,2006,The Celestine Prophecy,"Adventure, Drama",4.9,okay,99,really long movie
495,2006,DOA: Dead or Alive,"Action, Adventure",4.8,okay,87,avg length movie
496,2005,Dead Meat,"Comedy, Horror",4.1,okay,87,avg length movie
497,2005,Down and Derby,"Comedy, Family",5.5,okay,90,no data
498,2005,Duane Hopwood,"Comedy, Drama",6.6,good,84,avg length movie
499,2006,Grad Night,"Comedy, Drama",1.7,bad,89,avg length movie
500,2005,A History of Violence,"Crime, Drama, Thriller",7.4,good,96,really long movie
501,2005,The Island,"Action, Sci-Fi, Thriller",6.8,good,136,really long movie
502,2005,Je préfère qu'on reste amis,"Comedy, Drama, Romance",6.0,okay,100,really long movie
503,2005,Lord of War,"Action, Crime, Drama",7.6,good,122,really long movie
504,2005,The Man,"Action, Comedy, Crime",5.5,okay,83,avg length movie
505,2006,Avril,"Comedy, Drama",7.0,good,96,really long movie
506,2005,End of the Spear,"Adventure, Biography, Dram",6.8,good,108,really long movie
507,2005,Ambulancen,"Drama, Thriller",5.2,okay,80,avg length movie
508,2005,Chanthupottu,"Comedy, Drama, Romance",6.6,good,127,really long movie
509,2005,Bag det stille ydre,"Drama, Horror, Mystery",4.6,okay,93,really long movie
510,2005,Die blaue Grenze,"Drama, Mystery, Romance",6.4,good,107,really long movie
511,2005,Herbie Fully Loaded,"Adventure, Comedy, Family",4.8,okay,101,really long movie
512,2005,The Ice Harvest,"Comedy, Crime, Drama",6.3,good,92,really long movie
513,2005,Lepel,Drama,6.3,good,96,really long movie
514,2006,Open Season,"Animation, Adventure, Come",6.1,good,86,avg length movie
515,2005,"Tu vas rire, mais je te quitte",Comedy,5.0,okay,90,no data
516,2006,The Witches Hammer,"Action, Horror",3.1,okay,91,really long movie
517,2005,C.R.A.Z.Y.,"Comedy, Drama",7.9,good,127,really long movie
518,2005,The Baxter,"Comedy, Romance",6.5,good,91,really long movie
519,2005,The Curse of El Charro,Horror,2.9,bad,90,no data
520,2005,Say Uncle,"Comedy, Drama",5.5,okay,91,really long movie
521,2005,Fierce People,"Drama, Thriller",6.5,good,107,really long movie
522,2006,A Good Year,"Comedy, Drama, Romance",7.0,good,117,really long movie
523,2006,Greed,"Action, Horror, Thriller",3.4,okay,93,really long movie
524,2005,The Helix... Loaded,"Action, Adventure, Comedy",2.1,bad,97,really long movie
525,2005,Der kleine Eisbär 2: Die geheimnisvolle Insel,"Animation, Adventure, Dram",5.6,okay,80,avg length movie
526,2005,Brooklyn Lobster,"Comedy, Drama",6.3,good,94,really long movie
527,2006,"Paris, je t'aime","Comedy, Drama, Romance",7.3,good,120,really long movie
528,2005,Sin City,"Crime, Thriller",8.0,good,124,really long movie
529,2005,Xiang ri kui,"Drama, Romance",7.2,good,129,really long movie
530,2005,Tamara,"Drama, Fantasy, Horror",5.1,okay,98,really long movie
531,2006,Underworld: Evolution,"Action, Adventure, Fantasy",6.7,good,106,really long movie
532,2005,Æon Flux,"Action, Adventure, Crime",5.4,okay,93,really long movie
533,2005,Avant qu'il ne soit trop tard,Comedy,5.4,okay,84,avg length movie
534,2005,Bab el web,Comedy,4.6,okay,99,really long movie
535,2005,Beowulf & Grendel,"Action, Adventure, Drama",5.8,okay,103,really long movie
536,2005,Chok-Dee,"Action, Drama",6.2,good,105,really long movie
537,2005,Just Sex and Nothing Else,Comedy,6.3,good,97,really long movie
538,2005,L'empire des loups,"Action, Crime, Drama",5.9,okay,128,really long movie
539,2005,The Great New Wonderful,"Comedy, Drama, Romance",5.7,okay,87,avg length movie
540,2005,Hating Alison Ashley,Comedy,5.5,okay,100,really long movie
541,2005,The Dark Hours,"Horror, Thriller",6.0,okay,80,avg length movie
542,2005,Iznogoud,Comedy,3.7,okay,95,really long movie
543,2006,Comme tout le monde,"Comedy, Romance",5.5,okay,90,no data
544,2005,The New World,"Biography, Drama, History",6.7,good,135,really long movie
545,2005,Ivkova slava,Comedy,7.2,good,110,really long movie
546,2006,Sólo Dios sabe,"Drama, Mystery, Romance",6.7,good,115,really long movie
547,2005,Unge Andersen,Drama,6.4,good,110,really long movie
548,2006,Abominable,"Horror, Thriller",5.1,okay,94,really long movie
549,2005,The Big White,"Comedy, Crime, Drama",6.4,good,100,really long movie
550,2006,Bumer: Film vtoroy,"Crime, Drama",6.1,good,110,really long movie
551,2005,Casanova,"Adventure, Comedy, Drama",6.5,good,112,really long movie
552,2005,The Cave,"Action, Adventure, Horror",5.1,okay,97,really long movie
553,2006,Cemetery Gates,"Horror, Action, Sci-Fi",3.5,okay,92,really long movie
554,2005,Chaos,"Action, Crime, Drama",6.5,good,106,really long movie
555,2005,Supercross,"Action, Drama, Romance",4.3,okay,80,avg length movie
556,2005,Last Days,"Drama, Music",5.8,okay,97,really long movie
557,2005,Snuff-Movie,Horror,3.9,okay,92,really long movie
558,2006,Max Havoc: Ring of Fire,Action,3.1,okay,89,avg length movie
559,2005,Nordkraft,"Crime, Drama, Romance",6.8,good,125,really long movie
560,2005,Oskar & Josefine,"Family, Fantasy, Sci-Fi",5.2,okay,80,avg length movie
561,2006,Perfect Creature,"Action, Drama, Fantasy",5.4,okay,90,no data
562,2005,Roll Bounce,"Comedy, Drama, Music",6.1,good,112,really long movie
563,2005,The Sisterhood of the Traveling Pants,"Comedy, Drama, Romance",6.5,good,119,really long movie
564,2005,Solkongen,"Comedy, Drama",6.1,good,86,avg length movie
565,2005,State Property 2,"Musical, Action, Crime",4.6,okay,94,really long movie
566,2006,Think Tank,Comedy,2.9,bad,96,really long movie
567,2005,The Ape,"Comedy, Drama",4.5,okay,92,really long movie
568,2005,Chasing Ghosts,"Crime, Drama, Mystery",5.4,okay,119,really long movie
569,2006,Cloud 9,"Comedy, Sport",4.2,okay,93,really long movie
570,2005,Everything Is Illuminated,"Comedy, Drama",7.4,good,106,really long movie
571,2005,The Exorcism of Emily Rose,"Drama, Horror, Thriller",6.7,good,119,really long movie
572,2006,Even Money,"Crime, Drama",5.9,okay,113,really long movie
573,2006,Little Children,"Drama, Romance",7.5,good,136,really long movie
574,2006,Running Scared,"Action, Crime, Drama",7.4,good,122,really long movie
575,2005,Les mauvais joueurs,"Crime, Drama",5.3,okay,85,avg length movie
576,2005,The Notorious Bettie Page,"Biography, Drama",6.5,good,91,really long movie
577,2006,Irish Jam,Comedy,5.2,okay,94,really long movie
578,2006,The Lives of Others,"Drama, Thriller",8.4,good,137,really long movie
579,2005,The Moguls,Comedy,6.3,good,96,really long movie
580,2006,A Scanner Darkly,"Animation, Crime, Drama",7.1,good,100,really long movie
581,2005,Sky High,"Adventure, Comedy, Family",6.2,good,100,really long movie
582,2006,Southland Tales,"Comedy, Drama, Mystery",5.4,okay,145,really long movie
583,2005,Suits on the Loose,Comedy,5.4,okay,94,really long movie
584,2005,The 40 Year Old Virgin,"Comedy, Romance",7.1,good,116,really long movie
585,2006,The Wild,"Animation, Adventure, Come",5.3,okay,94,really long movie
586,2006,Rang De Basanti,"Comedy, Drama",8.2,good,167,really long movie
587,2006,The Absence of Light,"Action, Drama, Horror",2.2,bad,77,avg length movie
588,2006,All the King's Men,"Drama, Thriller",6.2,good,128,really long movie
589,2005,Barfuss,"Comedy, Drama, Romance",7.2,good,118,really long movie
590,2005,The Deal,"Crime, Drama, Thriller",5.0,okay,107,really long movie
591,2005,Chaos,"Horror, Thriller",3.2,okay,74,avg length movie
592,2005,Loggerheads,Drama,7.1,good,95,really long movie
593,2005,Nearing Grace,"Comedy, Drama, Romance",5.8,okay,105,really long movie
594,2005,Stestí,Drama,7.1,good,102,really long movie
595,2005,"The Prize Winner of Defiance, Ohio","Biography, Drama",7.3,good,99,really long movie
596,2005,Sametoví vrazi,"Crime, Drama",6.0,okay,137,really long movie
597,2005,Shut Up and Shoot Me,Comedy,6.2,good,90,no data
598,2005,Skrítek,Comedy,7.1,good,90,no data
599,2005,Zathura: A Space Adventure,"Action, Adventure, Comedy",6.1,good,101,really long movie
600,2005,El amor - primera parte,"Comedy, Romance",7.0,good,102,really long movie
601,2005,The Chumscrubber,"Comedy, Drama",6.9,good,108,really long movie
602,2005,Dobro ustimani mrtvaci,"Comedy, Drama",7.0,good,92,really long movie
603,2006,The Guardian,"Action, Adventure, Drama",6.9,good,139,really long movie
604,2005,Lorelei,"Action, Drama, Sci-Fi",5.3,okay,128,really long movie
605,2006,Pucked,"Comedy, Sport",4.1,okay,83,avg length movie
606,2005,Our Very Own,Drama,6.1,good,106,really long movie
